Depth,ROP(1 ft),WOB (k-lbs),Temp Out( degF),Temp In(degF),Pit Total (bbls),Pump Press (psi),ROP(1 min),Hookload (k-lbs),Surface Torque (psi),Rotary Speed (rpm),Flow In (gpm),Flow Out %,WH Pressure (psi),H2S Floor,H2S Cellar,H2S Pits
7290.63,19.44,31.06,137.14,120.27,201.9,1715.15,17.87,125.52,138.33,30.66,606.5,76.65,-1.5,-0.05,-0.02,0.16
7291.64,17.99,30.18,137.22,120.49,202.15,1729.55,17.27,126.4,149.04,28.89,605.64,76.98,-1.88,-0.05,-0.02,0.18
7292.65,17.73,31.71,137.25,120.76,202.67,1737.12,17.82,124.87,154.95,23.65,605.21,75.33,-1.5,-0.05,-0.02,0.19
7293.66,15.6,31.2,137.37,121.03,203.29,1664.39,14.78,125.38,135.51,32.18,629.74,74.06,-1.88,-0.06,-0.02,0.22
7294.67,16.9,30.83,137.48,121.26,203.79,1626.51,16.5,125.75,135.93,30.08,620.7,74.39,-1.5,-0.05,-0.01,0.22
7295.68,17.56,31.25,138.21,121.45,204.38,1623.48,18.43,125.33,143.74,33.18,616.4,76.13,-1.88,-0.05,-0.02,0.24
7296.69,16.37,29.53,138.63,121.71,204.87,1624.24,16.47,127.05,135.66,32.74,620.7,78.68,-1.88,-0.05,-0.03,0.24
7297.7,16.44,31.39,138.63,122.1,205.54,1622.72,15.1,125.2,160.59,32.33,620.49,79.05,-1.88,-0.05,-0.02,0.25
7298.71,16.9,30.97,138.59,122.36,205.83,1604.54,17.71,125.61,134.44,38.24,621.99,78.58,-1.88,-0.06,-0.03,0.28
7299.72,15.2,29.9,138.44,122.52,206.17,1607.57,15.53,126.68,136.8,32.66,624.79,78.68,-1.5,-0.06,-0.03,0.28
7300.73,15.87,30.92,138.44,122.55,206.83,1587.12,15.66,125.66,154.84,25.58,620.92,76.46,-1.5,-0.05,-0.02,0.3
7301.73,16.45,29.76,138.36,122.67,207.19,1593.93,14.67,126.82,150.87,23.63,622.42,76.13,-1.5,-0.06,-0.02,0.33
7302.74,16.45,29.67,138.4,122.63,207.52,1531.05,17.97,126.91,157.74,32.95,606.5,73.17,-1.5,-0.05,-0.03,0.31
7303.75,17.14,30.55,138.32,122.63,207.93,1537.11,16.27,126.03,144.32,29.59,608.01,67.23,-1.12,-0.06,-0.03,0.35
7304.76,16.37,31.76,138.28,122.55,206.81,1539.39,16.91,124.82,142.71,31.34,607.36,67.52,-1.12,-0.06,-0.02,0.37
7305.77,17.73,30.18,138.28,122.55,206.15,1537.11,17.25,126.4,136.5,34.12,606.5,66.01,-1.12,-0.07,-0.03,0.38
7306.78,14.29,30.5,138.25,122.4,205.53,1541.66,13.33,126.08,156.17,26.84,606.07,73.21,-1.12,-0.06,-0.03,0.39
7307.79,17.89,30.13,138.21,122.29,202.99,1535.6,17.67,126.45,137.3,37.73,599.4,73.17,-1.5,-0.06,-0.03,0.43
7308.8,16.9,30.18,138.05,122.32,203.14,1554.54,17.15,126.4,131.43,40.89,602.41,72.41,-1.12,-0.06,-0.02,0.43
7309.81,20.53,30.27,137.94,122.25,203.02,1543.93,19.75,126.31,145,43.76,597.9,74.3,-1.12,-0.07,-0.04,0.45
7310.82,21.89,30.37,137.94,122.13,203.32,1596.96,20.18,126.22,155.37,32.19,608.22,75.05,-1.12,-0.07,-0.03,0.45
7311.85,22.73,32.22,138.05,122.21,204.21,1618.18,22.82,124.36,159.37,28.57,608.87,75.1,-0.74,-0.07,-0.03,0.46
7312.86,26.15,32.17,138.09,122.17,204.51,1631.81,25.01,124.41,155.45,33.42,618.33,68.18,-1.12,-0.06,-0.02,0.47
7313.87,22.87,31.29,138.13,122.21,204.42,1621.97,24.55,125.29,129.45,35.22,615.97,68.08,-1.12,-0.07,-0.03,0.5
7314.88,23.9,32.78,138.13,122.25,205.59,1618.18,23.35,123.8,132.8,37.44,615.11,69.4,-1.12,-0.07,-0.02,0.48
7315.89,25.43,32.59,138.17,122.21,206.86,1625.75,24.53,123.99,134.25,32.97,616.4,68.79,-1.12,-0.07,-0.03,0.51
7316.92,33.1,32.45,138.21,122.17,207.16,1623.48,30.5,124.13,132.31,30.14,618.12,70.48,-1.12,-0.07,-0.04,0.53
7317.93,22.3,31.94,138.17,122.25,207.46,1619.69,24.77,124.64,134.17,34.58,614.89,75.1,-1.12,-0.07,-0.04,0.51
7318.96,29.62,31.06,138.17,122.21,207.31,1643.94,28.86,125.52,158.57,33.58,609.73,72.27,-0.74,-0.07,-0.03,0.51
7319.96,55.48,24.57,137.33,119.92,207.24,1489.38,32.2,129.41,163.84,34.82,619.63,74.63,-0.36,-0.07,-0.04,0.52
7320.98,30.7,25.03,137.37,120.34,207.23,1456.8,33.72,128.95,159.72,36.91,632.1,74.3,-0.36,-0.07,-0.03,0.51
7321.99,32.24,29.07,137.33,120.49,207.68,1408.32,32.19,124.92,131.16,38.85,620.27,74.82,-0.74,-0.07,-0.03,0.51
7323,26.14,30.18,137.33,120.8,208.45,1421.2,25.51,123.8,143.51,32.77,616.61,73.87,-0.36,-0.07,-0.03,0.53
7324.01,28.71,30.27,137.37,120.91,208.37,1429.53,29.21,123.71,133.14,36.07,615.32,76.65,-0.36,-0.07,-0.03,0.54
7325.02,24.72,29.9,137.41,120.95,205.22,1437.86,24.73,124.08,136.84,37.27,606.72,76.23,-0.36,-0.07,-0.04,0.55
7326.03,17.64,30.55,137.33,120.95,205.22,1453.77,17.12,123.43,164.22,35.13,602.63,77.17,0.03,-0.07,-0.04,0.54
7327.04,21.37,29.72,137.29,120.95,205.51,1439.38,20.06,124.27,129.03,47.4,599.4,75.19,0.03,-0.07,-0.04,0.52
7328.09,44.09,30.66,137.37,120.95,205.43,1502.26,25,120.7,125.06,48.78,607.58,75.9,0.03,-0.07,-0.03,0.47
7329.16,25.42,27.72,137.64,121.22,206.72,1412.86,20.61,138.64,135.55,35.69,618.12,75.19,0.79,-0.07,-0.04,0.44
7330.2,26.5,30.8,137.67,121.26,206.88,1426.5,51.73,120.56,125.02,43.08,614.03,75.24,0.79,-0.07,-0.02,0.43
7331.21,11.31,29.71,137.86,121.49,208.28,1389.38,15.5,127.65,138.1,51.5,627.16,75.43,1.17,-0.07,-0.02,0.42
7332.22,13.34,29.94,137.79,121.64,209.03,1403.01,13.89,127.42,153.66,43.85,614.89,74.3,1.93,-0.07,-0.03,0.4
7333.23,12.75,29.25,138.59,121.56,209.21,1418.17,12.27,128.12,128.53,29.24,606.29,72.32,2.31,-0.07,-0.02,0.35
7334.24,15.94,30.78,138.28,121.71,208.22,1481.05,14.68,126.59,138.98,59.5,615.75,74.49,2.69,-0.07,-0.02,0.32
7335.26,22.28,32.82,138.21,121.94,208.42,1487.11,26.77,124.55,126.63,32.16,612.1,74.25,2.31,-0.07,-0.03,0.3
7336.27,20.19,34.9,138.25,121.91,208.35,1495.44,20.7,122.46,133.72,35.32,617.04,77.5,2.69,-0.07,-0.02,0.31
7337.28,19.34,33.51,138.25,121.94,208.78,1481.05,19.52,123.85,125.29,34.15,612.74,77.59,2.69,-0.07,-0.02,0.31
7338.29,21.38,33.98,138.17,121.87,209.21,1436.35,20.73,123.39,134.14,34.91,598.97,75.1,2.69,-0.07,-0.03,0.29
7339.3,16.81,33.84,137.98,121.68,209.45,1247.7,17.13,123.53,124.07,36.19,544.54,72.08,2.69,-0.07,-0.02,0.26
7340.31,28.61,32.08,137.75,121.49,209.7,1102.24,26.6,125.29,133.34,38.09,501.08,68.32,3.08,-0.08,-0.01,0.24
7341.32,28.04,33.14,136.95,119.35,207.41,1709.85,14.36,124.22,150.34,37.29,614.88,74.44,4.22,-0.08,-0.01,0.19
7342.33,21.63,32.4,137.64,119.54,207.2,1711.36,19.55,124.96,148.43,35.51,617.03,75.15,4.22,-0.07,0,0.18
7343.34,23.45,33.05,137.56,119.81,207.09,1698.49,22.26,124.31,125.75,39.58,616.38,76.42,4.22,-0.07,-0.02,0.19
7344.35,18.01,33.79,137.41,120.08,207.08,1701.52,19.26,123.57,142.26,35.28,615.09,77.59,4.22,-0.08,-0.01,0.17
7345.36,18.73,33.6,137.41,120.23,207.23,1672.73,16.08,123.76,131.58,35.75,617.89,78.07,4.22,-0.07,-0.01,0.15
7346.37,15.8,34.25,137.37,120.38,207.53,1670.45,16.47,123.11,137.83,37.59,618.97,77.69,4.6,-0.07,0.01,0.16
7347.38,14.95,34.02,137.33,120.53,207.57,1663.63,15.79,123.34,131.05,36.18,618.11,78.07,4.6,-0.08,-0.01,0.15
7348.39,16.9,32.49,137.44,120.61,207.41,1662.88,15.59,124.87,142.1,34.82,618.75,78.11,4.6,-0.07,0.01,0.15
7349.4,18.82,33.6,137.52,120.65,207.5,1657.57,19.32,123.76,134.48,33.85,615.09,76.94,4.98,-0.07,0.01,0.14
7350.41,17.22,33.65,137.52,120.65,207.78,1663.63,16.99,123.71,131.58,35.87,617.89,77.03,4.6,-0.09,-0.01,0.15
7351.42,19.13,33.7,137.6,120.69,208.14,1662.88,19.05,123.67,145.08,34.99,613.8,76.56,4.98,-0.07,0.01,0.14
7352.43,18.56,29.9,136.3,118.7,206.81,1665.15,17.45,125.98,157.66,33.35,615.31,76.98,5.36,-0.08,0,0.11
7353.44,17.72,30.6,136.3,118.89,206.86,1653.79,17.93,125.29,139.51,32.51,612.08,76.79,5.36,-0.07,0,0.11
7354.45,19.67,31.62,136.38,119.08,206.82,1663.63,18.42,124.27,143.67,32.18,612.29,75.99,5.36,-0.07,0.01,0.12
7355.46,17.14,30.5,136.49,119.2,206.81,1665.91,17.2,125.38,143.36,33.27,612.94,75.99,5.36,-0.07,0.01,0.1
7356.47,15.28,30.78,136.64,119.31,207.09,1667.42,15.04,125.1,147.98,35.8,612.29,75.57,5.36,-0.08,0.01,0.09
7357.48,12.75,32.54,136.64,119.39,208.18,1668.18,13.97,123.34,140.54,35.08,614.23,74.16,5.36,-0.07,0.02,0.09
7358.49,18.63,33.89,136.72,119.54,208.44,1672.73,16.01,122,145.8,32.95,613.37,74.53,5.36,-0.08,0.01,0.1
7359.5,12.66,34.68,136.8,119.77,205.65,1650,12.15,121.21,138.86,33.09,603.25,76.94,5.36,-0.07,0.01,0.1
7360.51,13.65,33.98,136.91,119.81,206.36,1650,14.64,121.9,132.88,35.6,598.51,73.83,5.36,-0.07,0.02,0.1
7361.52,14.08,33.89,137.06,119.81,206.45,1734.09,13.55,122,147.63,31.28,620.47,75.43,5.74,-0.07,0.02,0.09
7362.53,23.45,34.63,137.06,119.88,206.38,1725.76,21.74,121.26,132.88,35.67,614.88,79.57,5.74,-0.07,0.01,0.09
7363.53,17.9,33.15,137.1,119.92,206.7,1700.76,18,122.74,130.21,34.47,617.46,75.48,5.74,-0.07,0.02,0.09
7364.54,21,33.8,137.14,119.92,206.57,1721.97,21.04,122.09,137.03,33.1,619.4,76.94,6.13,-0.08,0.01,0.1
7365.55,21.12,34.63,137.18,119.96,206.74,1717.43,20.46,121.26,140.39,34.24,620.04,77.12,5.74,-0.08,0.02,0.09
7366.56,21.38,35.51,137.25,120.04,206.51,1723.49,22.16,120.37,135.51,36.46,622.2,77.69,6.13,-0.07,0.02,0.09
7367.57,16.52,35.84,137.25,120.08,207.73,1712.88,16,120.05,136.19,34.76,618.75,76.94,6.51,-0.07,0.01,0.08
7368.58,15.02,34.82,137.29,120.08,208.42,1713.64,14.72,121.07,131.81,37.74,619.61,77.78,6.51,-0.07,0.01,0.08
7369.59,17.99,34.12,137.29,120.11,208.75,1726.52,18.29,121.76,146.91,29.18,619.61,77.55,6.89,-0.08,0.01,0.08
7370.6,19.22,33.7,137.33,120.15,210.38,1721.97,19.12,122.18,139.51,36.42,621.98,75.99,6.51,-0.07,0.01,0.07
7371.61,17.47,34.31,137.33,120.19,210.65,1719.7,17.91,121.58,134.48,34.78,612.29,75.99,7.27,-0.07,0.01,0.06
7372.62,17.48,35.47,137.29,120.19,211.1,1718.94,17.55,120.42,131.66,37.12,617.03,76.28,7.27,-0.07,0.01,0.07
7373.63,20.3,35.19,137.22,120.19,211.39,1720.46,20.38,120.7,136.42,38.79,615.31,76.51,7.27,-0.07,0.01,0.07
7374.64,22.17,34.96,137.22,120.15,211.67,1731.82,21.38,120.93,141.76,35.81,614.88,76.65,7.65,-0.07,0.02,0.07
7375.65,22.86,34.96,137.22,120.27,211.42,1743.18,23.48,120.93,132.61,33.59,618.54,75.62,8.41,-0.07,0.01,0.05
7376.66,24.23,35.33,137.25,120.34,211.33,1744.7,22.88,120.56,134.56,32.81,617.24,78.72,8.41,-0.07,0.02,0.06
7377.67,23.6,35.19,137.25,120.27,210.87,1737.88,22.92,120.7,127.27,31.77,614.02,77.08,8.03,-0.07,0.02,0.05
7378.68,25.9,34.58,137.29,120.3,210.64,1743.94,25.11,121.3,131.77,33.58,615.74,77.45,8.41,-0.07,0.01,0.05
7379.69,19.43,34.26,137.25,120.3,210.11,1716.67,18.85,121.63,137.19,32.63,621.34,76.7,8.41,-0.07,0.03,0.05
7380.7,21.63,35.19,137.37,120.61,209.85,1696.21,20.42,120.7,138.98,36.86,632.53,76.79,8.79,-0.07,0.02,0.05
7381.71,16.67,34.72,137.44,120.95,209.72,1643.94,15.51,121.16,130.51,37.64,648.25,79.67,8.41,-0.08,0.02,0.04
7382.71,17.47,35.42,137.64,120.99,209.96,1654.54,17.18,120.47,133.68,41.42,643.3,78.3,8.79,-0.07,0.03,0.05
7383.72,18.45,35.33,136.99,119.01,210.82,1645.45,18.95,120.56,131.62,32.81,617.68,72.6,8.79,-0.07,0.02,0.03
7384.73,14.26,34.91,136.91,119.39,210.72,1651.51,15.06,120.98,133.72,37.15,615.95,70.62,8.79,-0.07,0.03,0.05
7385.74,17.23,34.54,136.87,119.5,210.77,1659.85,16.15,121.35,137.91,32.94,611.86,71,8.41,-0.07,0.03,0.03
7386.75,15.14,35.37,136.8,119.66,210.93,1653.03,14.62,120.51,137.49,39.09,610.57,71.66,8.03,-0.06,0.03,0.02
7387.76,17.99,35.56,136.72,119.69,210.79,1663.63,18.48,120.33,131.01,35.32,610.79,71.66,8.03,-0.07,0.03,0.02
7388.77,14.53,34.63,136.72,119.77,211.04,1696.21,13.85,121.26,137.11,32.01,615.31,70.34,7.65,-0.07,0.02,0.03
7389.78,18.54,33.84,136.68,119.81,211.28,1702.27,17.41,122.04,144.51,38.41,614.88,71.99,7.65,-0.07,0.03,0.03
7390.79,17.4,34.63,136.8,119.81,211.22,1711.36,17.4,121.26,140.69,34.41,617.03,70.95,7.65,-0.08,0.02,0.03
7391.8,17.99,35.09,137.29,119.92,211.3,1700,17.97,120.79,136.31,36.28,612.94,72.65,7.27,-0.07,0.02,0.02
7392.81,15.2,34.96,137.41,120.15,211.24,1708.33,13.62,120.93,140.5,35.08,614.23,72.04,7.65,-0.07,0.03,0.02
7393.81,14.95,35.98,137.56,120.27,211.5,1707.58,15.75,119.91,134.29,37.24,615.95,72.08,7.65,-0.07,0.02,0.01
7394.82,13.61,35,137.41,120.38,213.04,1709.85,13.37,120.88,132.92,39.17,618.32,74.16,7.65,-0.07,0.03,0.01
7395.83,13.33,35.14,137.33,120.42,213.48,1684.85,13.54,120.75,135.39,32.07,614.66,71.66,7.27,-0.07,0.01,0.02
7396.84,14.69,34.31,137.37,120.38,214.45,1699.24,14.22,121.58,140.77,31.72,618.11,70.86,8.03,-0.07,0.01,0.01
7397.85,13.21,34.58,137.25,120.46,214.55,1700,13.3,121.3,130.7,37.77,618.32,72.37,7.65,-0.07,0.02,0.02
7398.86,15.08,35.37,137.22,120.53,214.69,1721.97,13.38,120.51,139.24,34.47,622.41,80.75,7.65,-0.07,0.02,0.02
7399.87,13.02,35.51,137.22,120.49,214.91,1713.64,13.04,120.37,140.05,35.6,621.12,73.12,8.03,-0.08,0.02,0.01
7400.88,15.2,34.82,137.22,120.49,215.67,1705.3,15.36,121.07,134.59,32.91,616.6,73.17,8.03,-0.07,0.03,0.01
7401.89,15.2,35.74,137.22,120.57,215.75,1715.91,14.39,120.14,141.72,35,620.26,73.83,8.03,-0.08,0.01,0
7402.9,16.98,34.68,137.14,120.46,216.15,1717.43,17.32,121.21,134.06,38.44,617.89,75.95,8.03,-0.07,0.02,0.01
7403.91,18.17,34.68,137.06,120.34,216.87,1714.4,18.23,121.21,140.62,37.54,616.17,72.98,8.03,-0.07,0.02,0.02
7404.92,20.19,34.26,137.03,120.3,216.93,1715.15,19.98,121.63,139.05,38.85,615.74,73.92,8.03,-0.08,0.03,0.02
7405.93,19.43,34.12,137.06,120.19,217.55,1718.94,19.11,121.76,131.85,33.47,614.66,74.86,8.03,-0.07,0.02,0.02
7406.94,14.19,35.79,137.22,120.15,217.51,1720.46,14.75,120.1,148.51,34.3,614.23,76.46,7.65,-0.07,0.01,0.03
7407.95,16.45,34.4,137.18,120.27,217.58,1705.3,14.52,121.49,130.4,35.83,613.37,75.85,8.03,-0.07,0.03,0.02
7408.96,17.66,35.05,137.25,120.34,217.67,1715.91,16.24,120.84,133.49,34.26,614.88,75.66,8.03,-0.07,0.02,0.01
7409.97,19.43,35.23,137.33,120.34,217.53,1721.97,19.05,120.65,132.69,36.36,616.17,74.16,7.65,-0.07,0.03,0.02
7410.98,19.66,35.19,137.33,120.38,217.46,1715.91,18.72,120.7,127.65,35.16,613.8,76.65,8.03,-0.07,0.03,0
7411.99,23.75,35.33,137.33,120.42,217.2,1710.61,24.21,120.56,135.7,32.46,616.81,76.09,8.03,-0.07,0.02,0
7412.99,21,34.96,137.33,120.53,216.44,1695.45,20.92,120.93,133.95,42.01,625.64,76.37,8.03,-0.07,0.02,0.01
7414,19.64,35.33,137.41,120.72,215.9,1654.54,20.04,120.56,128.8,34.7,632.96,78.77,8.03,-0.07,0.02,0
7415.02,17.14,34.58,136.95,119.01,216.7,1643.94,14.43,121.3,126.66,34.53,626.93,76.04,8.41,-0.07,0.03,0
7416.03,14.66,35.33,136.95,118.93,220.73,1646.97,15.25,120.56,126.17,34.65,623.49,76.18,8.41,-0.07,0.02,0.01
7417.04,16.29,34.91,136.99,119.01,222.75,1641.66,15.82,120.98,120.87,36.01,617.46,78.11,8.79,-0.07,0.02,0.01
7418.05,15.87,35.65,136.91,119.24,223.51,1654.54,15.47,120.24,127.73,35.57,615.74,74.96,9.56,-0.07,0.03,0.01
7419.06,17.9,35.09,136.87,119.43,224.27,1665.15,16.81,120.79,129.9,32.97,614.66,72.84,9.56,-0.07,0.02,0.01
7420.07,15.08,35.14,136.91,119.54,225.86,1664.39,14.97,120.75,129.79,32.01,611.22,76.28,9.94,-0.07,0.03,0
7421.08,18,35.09,136.87,119.01,230.95,1671.97,16.36,120.79,130.36,35.17,611.43,76.7,10.32,-0.07,0.02,0.01
7422.09,16.15,34.63,136.87,118.47,236.27,1682.58,15.27,121.26,150.64,32.86,607.56,77.5,10.32,-0.07,0.01,0
7423.1,17.81,35.37,136.83,118.21,232.57,1750,17.29,120.51,127.16,38.2,620.26,77.08,10.32,-0.06,0.03,0
7424.11,15.46,35.19,137.06,118.51,230.05,1735.61,14.5,120.7,134.14,33.59,611,76.98,10.32,-0.07,0.02,0
7425.12,19.45,33.89,137.48,119.24,231.11,1787.13,18.37,122,143.36,31.96,620.47,76.28,10.7,-0.07,0.02,0
7426.13,15.73,35.14,137.48,119.54,231.66,1771.97,15.05,120.75,132.92,34.06,618.54,73.87,10.32,-0.07,0.03,0
7427.14,18.08,35,137.48,119.81,231.85,1768.19,17.61,120.88,132.12,41.06,619.83,76.04,10.7,-0.07,0.03,-0.01
7428.14,16.98,35.65,137.52,120.04,231.83,1774.25,15.76,120.24,132.46,32.74,621.55,74.63,10.7,-0.07,0.03,0
7429.15,19.03,35.33,137.52,120.23,231.68,1761.37,20.21,120.56,129.14,36.65,620.26,77.08,10.7,-0.07,0.02,-0.01
7430.16,15.59,34.86,137.52,120.42,231.16,1776.52,14.65,121.02,134.21,35.93,626.29,78.35,10.7,-0.07,0.03,-0.01
7431.17,21.25,35.56,137.48,120.49,230.85,1715.15,18.48,120.33,131.96,36.21,613.58,75.8,10.7,-0.07,0.02,-0.01
7432.18,18.92,35.7,137.44,120.57,230.53,1712.88,18.47,120.19,145.92,34.17,613.58,75.38,11.08,-0.07,0.02,-0.01
7433.19,14.59,36.39,137.41,120.49,231,1701.52,14.2,119.49,127.54,36.48,614.23,77.36,10.7,-0.07,0.03,-0.01
7434.21,12.44,34.86,137.44,120.53,231.13,1740.91,21.24,121.02,136.23,36.65,620.91,78.02,10.7,-0.08,0.03,-0.02
7435.22,14.48,34.82,137.37,120.49,232.62,1761.37,16.01,121.07,131.62,36.74,625,74.77,11.08,-0.09,0.02,-0.03
7436.23,15.73,34.77,137.29,119.92,230.17,1724.24,14.93,121.12,134.82,32.68,619.61,73.83,11.08,-0.07,0.03,-0.02
7437.23,15.53,35.14,137.14,120.08,229.56,1728.03,13.17,120.75,140.96,36.49,615.74,76.56,11.08,-0.07,0.02,-0.02
7438.24,13.61,36.02,136.99,120.72,229.22,1735.61,14.66,119.86,130.74,34.53,622.2,71.24,11.08,-0.07,0.03,-0.03
7439.25,13.12,35.93,136.95,120.61,228.67,1728.79,12.1,119.96,123.5,35.38,613.58,76.42,11.08,-0.08,0.03,-0.02
7440.26,13.36,35.28,136.99,120.04,227.09,1734.09,13.53,120.61,130.17,34.99,613.37,78.58,11.08,-0.07,0.03,-0.03
7440.8,1.36,8.28,136.99,120.04,227.09,400.09,13.53,120.61,130.17,34.99,613.37,78.58,11.08,-0.07,0.03,-0.03
7441.27,1.78,7.42,124.14,102.19,214.6,362.8,0.15,140.87,136.73,54.44,282.21,47.6,9.94,-0.07,0.04,0.01
7442.28,1.79,9.74,123.15,102.08,214.22,405.23,0.73,138.55,138.83,59.43,282.21,46.7,9.94,-0.07,0.04,0.01
7443.29,2.29,10.25,131.84,102.16,218.21,388.56,2.03,138.04,156.78,58.45,282.43,53.39,9.94,-0.07,0.05,0.02
7444.3,1.58,9.32,127.11,105.59,218.45,321.13,1.27,138.96,159.64,59.11,282.43,51.65,9.94,-0.07,0.05,-0.01
7445.31,1.62,9.78,124.79,104.56,220.74,343.1,1.47,138.5,166.01,60.25,282.43,46.8,9.94,-0.07,0.04,-0.01
7446.32,1.41,9.87,127.04,103.3,219.52,349.92,0.76,138.41,159.95,59.2,282.43,50.99,10.32,-0.07,0.05,-0.01
7447.33,1.41,12.75,126.39,104.33,217.95,336.28,1.39,135.53,161.55,60.72,292.76,52.45,11.84,-0.07,0.05,-0.01
7448.34,1.3,11.82,124.56,103.64,217.46,357.5,0.97,136.46,158.27,60.43,294.27,50.38,11.84,-0.07,0.05,-0.03
7449.35,1.04,11.22,126.54,103.49,218.99,344.62,0.7,137.06,162.46,59.3,283.5,52.12,11.08,-0.07,0.05,-0.03
7450.36,1.48,12.89,124.37,103.34,204.59,338.56,1.11,135.39,176.91,57.72,282.64,45.67,9.94,-0.07,0.04,-0.02
7451.38,4.78,12.1,123.8,102.96,209.49,340.83,24.85,136.18,162.12,55.96,282.64,48.68,10.32,-0.07,0.04,-0.02
7452.39,0.98,12.24,123.03,102.27,219.75,345.38,0.84,136.04,175.12,58.71,283.07,51.08,8.79,-0.06,0.05,0.02
7453.39,1.46,13.4,122.04,102.19,219.23,352.95,1.18,134.88,171.65,58.33,282.21,46.84,5.74,-0.06,0.04,0.06
7454.4,0.71,14.14,122.08,101.97,218.87,368.86,1.56,134.14,175.01,64.79,282,52.45,2.31,-0.07,0.03,0.08
7455.41,1.36,14.93,121.7,102.54,218.89,369.62,1.22,133.35,181.68,63.67,281.78,51.88,1.55,-0.06,0.02,0.11
7456.42,1.11,13.49,121.93,101.78,220.94,325.68,1.27,134.79,165.67,69.25,281.78,52.07,1.55,-0.05,0.03,0.13
7457.44,1.7,14.19,122.65,103.38,221.53,305.22,0.8,134.1,181.45,63.49,281.57,50.14,0.79,-0.06,0.01,0.14
7458.45,1.28,14.14,124.14,103.41,222.18,363.56,0.45,134.14,174.66,65.61,281.57,52.97,1.17,-0.07,0.02,0.16
7459.46,1.41,16.04,124.67,103.87,223.04,336.28,0.64,132.24,161.36,66.34,281.57,54.14,3.08,-0.07,0.01,0.17
7460.46,3.69,10.25,138.55,118.32,215.73,1719.7,6.44,148.93,164.1,33.36,609.06,72.74,4.98,-0.07,0.03,0.04
7461.48,42.65,22.25,138.63,118.44,215.72,1735.61,33.76,136.92,148.01,38.36,608.42,72.93,5.36,-0.07,0.02,0.04
7462.49,35.74,30.32,138.74,118.55,215.97,1742.43,32.09,128.86,151.25,41.79,606.05,73.45,5.74,-0.07,0.03,0.04
7463.5,15.13,31.48,139.01,118.89,216.45,1750.76,17.98,127.7,155.3,40.87,609.28,75.24,6.51,-0.07,0.03,0.04
7464.51,16.51,31.39,139.35,119.27,216.61,1744.7,16.02,127.79,151.98,41.04,607.34,75.62,7.27,-0.08,0.03,0.02
7465.52,13.55,29.3,139.54,119.73,216.86,1750,14.91,129.88,147.75,41.33,607.34,77.69,7.65,-0.08,0.01,0.02
7466.53,13.91,31.11,139.81,120.15,217.97,1766.67,13.74,128.07,143.44,38.75,609.92,75.76,8.03,-0.08,0.03,0.01
7467.54,14.47,28.74,140.23,120.49,218.2,1756.82,13.28,130.43,145.8,38.91,609.92,74.2,8.03,-0.07,0.04,0.01
7468.55,15.92,29.3,140.53,120.8,217.89,1765.16,16.07,129.88,148.39,37.33,610.14,72.04,8.03,-0.08,0.03,0.01
7469.55,13.2,28.97,140.57,121.14,218.12,1729.55,12.34,130.2,142.14,37.7,600.23,72.56,8.03,-0.07,0.03,0.03
7470.56,14.47,29.39,140.19,121.3,218.24,1762.13,14.39,129.79,143.78,38.82,609.06,70.62,7.65,-0.07,0.02,0.02
7471.57,14.36,29.53,140.15,121.37,217.99,1760.61,15.32,129.65,148.39,38.08,607.13,67.71,7.65,-0.08,0.02,0.03
7472.58,15.15,29.86,140.19,121.45,218.27,1758.34,15.62,129.32,152.74,36.77,605.83,74.58,7.65,-0.08,0.02,0.03
7473.59,16.97,29.9,140.19,121.45,218.98,1786.37,15.86,129.28,154.08,34.73,611,74.63,6.89,-0.07,0.02,0.03
7474.6,14.19,30.32,140.23,121.75,219.83,1779.55,13.92,128.86,155.68,36.97,609.28,71.94,6.89,-0.08,0.02,0.04
7475.61,18.73,29.02,140.34,121.75,220.19,1779.55,17.61,130.16,155.98,35.17,609.92,72.41,7.27,-0.07,0.02,0.04
7476.62,18,28.79,140.42,121.75,221.69,1777.28,17.15,130.39,153.01,38.23,609.92,69.87,6.89,-0.07,0.03,0.03
7477.63,17.96,29.05,139.5,118.78,226.01,1752.28,15.89,140.12,171.16,39.78,611,77.26,6.13,-0.07,0.03,0.04
7478.65,16.59,29.62,139.62,119.05,225.76,1756.06,23.55,129.55,157.81,32.65,605.19,74.25,5.74,-0.07,0.02,0.03
7479.66,10.85,28.88,139.58,119.62,227.69,1746.97,10.85,130.3,155.64,30.61,602.82,74.77,5.74,-0.07,0.03,0.05
7480.67,14.59,30.09,139.58,119.81,228.59,1797.73,15.11,129.09,152.47,36.31,611.43,76.18,5.74,-0.07,0.03,0.04
7481.68,20.21,29.62,139.62,120.04,229.7,1787.88,20.24,129.55,163,33.29,608.42,76.46,5.74,-0.07,0.01,0.04
7482.69,25.62,30.09,139.62,120.11,229.96,1793.95,22.96,129.09,167.57,30.41,611.65,75.95,5.36,-0.07,0.02,0.04
7483.7,14.14,29.53,139.58,120.15,231.45,1769.7,11.77,129.65,158.88,35.83,608.63,73.73,5.36,-0.07,0.03,0.04
7484.71,14.66,30.6,139.54,120.08,231.91,1778.04,14.46,128.58,165.67,39.44,607.56,75.43,5.36,-0.08,0.03,0.04
7485.72,9.08,29.99,139.47,120.11,232.9,1754.55,8.27,129.18,154.76,32.54,602.82,74.91,5.36,-0.07,0.01,0.04
